gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
CHL1,176,4,-2.1781537791119336,down
DDR2,176,4,-2.196089856980777,down
ECHDC3,176,4,-2.192684623654533,down
ENPP2,176,4,-2.2253945165236897,down
HSD11B1,176,4,-2.1736420184044234,down
HSPB2,176,4,-2.225231326605763,down
NMT2,176,4,-2.160805442526236,down
P2RY14,176,4,-2.159908513124798,down
ABCA8,177,4,-4.020674155051119,down
ADIPOQ,177,4,-4.115309935893408,down
FABP4,177,4,-4.014041919391404,down
GPD1,177,4,-4.1474202046437085,down
PPP1R1A,177,4,-4.03773776020456,down
ADH1B,178,4,-4.370431727706522,down
CIDEC,178,4,-3.92265712084456,down
LEP,178,4,-5.1824454618406275,down
PCK1,178,4,-4.4819123690150215,down
PCOLCE2,178,4,-4.265863261623795,down
PLIN1,178,4,-4.508909806198517,down
RBP4,178,4,-5.3834035060284355,down
TIMP4,178,4,-4.282448809857421,down
CAPZB,179,4,0.5494218172023473,up
CHD4,179,4,0.6021152672227466,up
CIAO3,179,4,0.5761289817050463,up
DAXX,179,4,0.6131614296172243,up
EFNA3,179,4,0.6876766679425943,up
MAPKAPK3,179,4,0.5197377287334355,up
MTG1,179,4,0.7269397288993278,up
NDOR1,179,4,0.5345110743513066,up
RITA1,179,4,0.45215646522625574,up
SBNO2,179,4,0.37917569096633974,up
SOX13,179,4,-0.011948758585498265,down
TEAD4,179,4,0.5223781599231438,up
TRIO,179,4,0.23169239220769366,up
XPO6,179,4,0.46597280093005455,up
HACD3,180,4,0.8686767082325515,up
NUP62,180,4,0.814502517303163,up
RNF187,180,4,0.7851465381915386,up
SDSL,180,4,0.8446684961962969,up
ZNF700,180,4,0.916119290845697,up
ABHD14B,181,4,-1.0425613769060345,down
BEND7,181,4,-0.8683337081277462,down
CSPG4,181,4,-1.0130522928284211,down
GIMAP4,181,4,-0.8546329735838496,down
IFTAP,181,4,-1.0034303997990466,down
ITPK1,181,4,-0.9723252335514943,down
LOXL4,181,4,-1.0022375402130907,down
MAP2K1,181,4,-0.9134418578825274,down
SESN3,181,4,-0.9553080214288898,down
SYNE1,181,4,-0.8970726248879437,down
TMEM218,181,4,-0.9818418988191726,down
FNBP1L,182,4,0.8997515174899018,up
NECAB3,182,4,0.8020593589494953,up
NME3,182,4,1.0280641660943681,up
PSD3,182,4,0.9542501694296912,up
ADAM28,183,4,0.7537090456980102,up
FZD1,183,4,0.8828118415550588,up
ITGA4,183,4,0.7432469621448121,up
SLC25A39,183,4,0.7523283020573097,up
SYT17,183,4,0.7843194762066688,up
ANKRD36,184,4,1.291749508083004,up
COL5A1,184,4,1.2290976982370458,up
PLK2,184,4,1.059091378870979,up
TC2N,184,4,1.1841527214772114,up
TNFRSF10A,184,4,0.9965288205431078,up
TPM4,184,4,1.1355722954359795,up
ANKRD50,185,4,0.7992921181885073,up
APOC1,185,4,0.7643861576603994,up
BTN2A2,185,4,0.6897185592769861,up
SLC35A3,185,4,0.6883857894422669,up
TIFA,185,4,0.9138211722509375,up
CCDC43,186,4,0.39452983880378056,up
CCNT1,186,4,0.4665561480691074,up
GRWD1,186,4,0.3544886376733465,up
ANLN,188,4,2.9703584092259603,up
COMP,188,4,3.0911596953042126,up
COXFA4L3,188,4,3.6188531526393737,up
GALNT6,188,4,3.052894133194247,up
GJB2,188,4,3.178556559285729,up
KRT7,188,4,3.256453070232851,up
LRRC15,188,4,3.147907123173176,up
TACSTD2,188,4,3.58078229279366,up
UHRF1,188,4,3.0655015226005355,up
ZG16B,188,4,3.013991181154102,up
BCAR3,189,4,-0.7464803889443714,down
CAB39L,189,4,-0.7211808769347483,down
CREG1,189,4,-0.743687603360657,down
DHRS7B,189,4,-0.794379622711491,down
GATB,189,4,-0.7184706447203202,down
GSTA4,189,4,-0.6634682101246585,down
HBEGF,189,4,-0.6645720592694926,down
PXMP2,189,4,-0.7205536756445907,down
SCML1,189,4,-0.8778807490357297,down
TPPP,189,4,-0.7740302106118668,down
AXIN1,190,4,0.33392150012408495,up
FAAH,190,4,0.9131883869627302,up
PIP5K1A,190,4,0.5695394196359138,up
SRRT,190,4,0.7650170197846542,up
AVPR1A,191,4,-1.8480021784174956,down
BNIP2,191,4,-1.7440124088867184,down
CLEC1A,191,4,-0.8870139196496654,down
ERG,191,4,-1.4358508839982445,down
EXOSC7,191,4,-2.4244438324394046,down
KCNAB1,191,4,-2.129320282514419,down
KLHL29,191,4,-1.6907754275709344,down
LETMD1,191,4,-0.9582324063345862,down
NPR2,191,4,-1.3876541063641898,down
PLD1,191,4,-1.4338249886596632,down
POU6F1,191,4,-0.6495701929331554,down
PTCH1,191,4,-1.207067328216501,down
ROCK2,191,4,-1.3023808424268704,down
SNED1,191,4,-1.1649459705298457,down
TEF,191,4,-1.1485859720960732,down
WNK1,191,4,-0.5849034443734498,down
B3GALT6,192,4,0.811324434389431,up
LARGE2,192,4,0.5604028054607584,up
TRAF7,192,4,0.6879256845110033,up
ZNF513,192,4,0.5816326991381819,up
ABCC5,193,4,1.201553025907744,up
BIK,193,4,2.1317723596024707,up
BSPRY,193,4,2.2893317994818982,up
