gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
VNN2,114,4,-1.754325674278712,down
ADM,115,4,-1.9398748904117626,down
DEFA1B,115,4,-2.5124374275749295,down
FCN3,115,4,-2.360372337394958,down
ITLN2,115,4,-2.1029782596638658,down
PROK2,115,4,-2.164880562239494,down
SLC6A4,115,4,-2.7155972550420175,down
TMEM100,115,4,-2.4023922382352936,down
VIPR1,115,4,-2.4159341592436987,down
COCH,116,4,0.43842463655462205,up
FRMD5,116,4,0.45085153529411787,up
HIVEP1,116,4,0.4821812336134459,up
IRF4,116,4,0.4300679499999994,up
ITGA11,116,4,0.4388929558823525,up
NMNAT2,116,4,0.48343724075630323,up
ZNF713,116,4,0.4307416651428575,up
ADGRA3,117,4,0.5352332711407559,up
GALNT16,117,4,0.5331504382352941,up
RAB3C,117,4,0.5213381760504201,up
THNSL1,117,4,0.5497281268837528,up
ZNF607,117,4,0.5219017162450981,up
C6orf141,118,4,0.21154538319327765,up
CHSY3,118,4,0.3528174042016796,up
SBNO2,118,4,0.014778809243697205,up
ZFP3,118,4,0.6168609108333327,up
ZNF107,118,4,0.27434425420168157,up
CHIT1,119,4,1.7843990178342664,up
COL1A1,119,4,1.8007004759850602,up
DIO2,119,4,1.886462047774976,up
GPR87,119,4,1.7539726144929972,up
GSTA1,119,4,1.7831189192035481,up
KRT15,119,4,1.8654073266629323,up
PLEKHS1,119,4,1.7918166006055085,up
SLAMF7,119,4,1.8390785961022411,up
SULF1,119,4,1.8552756732086841,up
VCAM1,119,4,1.7699759648842204,up
CACNB3,120,4,0.5561681398333316,up
CD200R1,120,4,0.5526675852941174,up
NRK,120,4,0.5514152799656862,up
CD6,123,4,0.8143109344537813,up
PLAU,123,4,0.8081258075630251,up
RHBDL2,123,4,0.8207386273109238,up
