gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
ARL17B,585,True,True,True,True,4,True,-0.550752433633367,down
ARL5B,352,True,True,True,True,4,True,0.700719185392368,up
ARL6IP5,523,True,True,True,True,4,True,-0.31479054931541567,down
ARL8A,587,True,True,True,True,4,True,-0.28717491422096864,down
ARL8B,647,True,True,True,True,4,True,0.14958391281059927,up
ARMC10,487,True,True,True,True,4,True,0.21885356261093092,up
ARMC5,274,True,True,True,True,4,True,0.2600827628834942,up
ARMCX1,783,True,True,True,True,4,True,-0.359884983313259,down
ARMCX3,590,True,True,True,True,4,True,-0.5098778455882353,down
ARMCX6,255,True,True,True,True,4,True,-0.18529000705185106,down
ARNT,662,True,True,True,True,4,True,-0.44553108031186706,down
ARPC1A,405,True,True,True,True,4,True,0.35357005500443783,up
ARPC1B,619,True,True,True,True,4,True,0.4082294965453853,up
ARPC2,528,True,True,True,True,4,True,0.16893761067444224,up
ARPC3,98,True,True,True,True,4,True,0.3397141449194968,up
ARPC5,519,True,True,True,True,4,True,0.0354052221253805,up
ARPC5L,732,True,True,True,True,4,True,0.5837509138723376,up
ARPIN,517,True,True,True,True,4,True,-0.01580017559901152,down
ARRDC1,535,True,True,True,True,4,True,0.48896580747654705,up
ARRDC4,651,True,True,True,True,4,True,-0.014984837617265517,down
ARSF,799,True,True,True,True,4,True,3.0504762831833157,up
ARSK,223,True,True,True,True,4,True,0.1319887105888694,up
ART3,402,True,True,True,True,4,True,-0.25141748370943234,down
ARV1,448,True,True,True,True,4,True,0.2949307113495171,up
AS3MT,122,True,True,True,True,4,True,-0.6972898296304508,down
ASAH1,734,True,True,True,True,4,True,-0.24096736778967973,down
ASAP2,229,True,True,True,True,4,True,-0.47183670211080264,down
ASAP3,372,True,True,True,True,4,True,-0.220348113685345,down
ASB1,364,True,True,True,True,4,True,-0.4525369238875499,down
ASB8,698,True,True,True,True,4,True,-0.244157060027891,down
ASB9,375,True,True,True,True,4,True,-0.4830360792818207,down
ASCC2,699,True,True,True,True,4,True,0.2318655289363583,up
ASF1B,736,True,True,True,True,4,True,1.325613409292597,up
