gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
EFNA5,2,2,-0.6432182942285742,True
EFNB2,2,2,-0.8057140142304774,True
EFNB3,2,2,-0.4534313492488582,True
EFTUD2,2,2,0.16016843810217954,False
EGF,2,2,-1.0269938824321752,True
EGFL6,2,2,0.6493692579551215,True
EGFL7,2,2,-0.4146617738653643,True
EGFL8,2,2,0.7710185186359042,True
EGFR,2,2,-0.3021746354272317,True
EGLN1,2,2,0.08482347719637365,True
EGR2,2,2,-0.42539611229082214,True
EGR4,2,2,0.08652919673871712,True
EHBP1,2,2,-0.36580724305907797,True
EHD2,2,2,-0.36940502370689643,True
EHD3,2,2,0.3589965373985798,True
EHD4,2,2,0.24678255942570942,True
EHF,2,2,0.5387199235547665,True
EHMT1,2,2,0.06652584785433663,False
EID1,2,2,-0.3656436701952327,True
EID2B,2,2,-0.23341316697832137,True
EID3,2,2,0.4139792085446255,False
EIF1,2,2,0.012430953093305844,False
EIF1AX,2,2,0.1296699777827074,False
EIF1B,2,2,-0.29766890764452303,True
EIF2AK3,2,2,-0.21463783169054243,True
EIF2B1,2,2,0.15732624664046738,True
EIF2B2,2,2,0.7020087072134893,True
EIF2B4,2,2,0.1984939514769281,True
EIF2S1,2,2,0.26867186907327584,True
EIF3B,2,2,0.06585500440542516,False
EIF3C,2,2,-0.49191679318268333,True
EIF3E,2,2,-0.17525821486751875,True
EIF3I,2,2,0.25296611344764175,True
EIF3J,2,2,0.44189713750317194,True
EIF3L,2,2,-0.12260014037145045,True
EIF3M,2,2,-0.29904926592609216,False
EIF4A3,2,2,0.7209414167089236,True
EIF4B,2,2,-0.29465221797350344,True
EIF4E,2,2,0.07257052939591938,False
EIF4E2,2,2,0.21960202340580637,False
EIF4E3,2,2,-0.6020289467387175,True
EIF4EBP1,2,2,1.2524792885078597,True
EIF4ENIF1,2,2,-0.24378659322705384,True
EIF4G1,2,2,0.23723936680717492,True
EIF4H,2,2,0.2611046391353937,True
EIF5,2,2,0.16403419222236437,True
EIF5B,2,2,0.06948483503422884,False
EIF6,2,2,0.6520936449511933,True
EIPR1,2,2,0.5478301292786518,True
ELANE,2,2,-0.2447303244960701,True
ELAPOR1,2,2,-1.490469749873227,True
ELAPOR2,2,2,-1.0593182411733013,True
ELAVL1,2,2,-0.07909171285496885,False
ELF2,2,2,-0.4617852003042594,True
ELF3,2,2,0.7302972391132104,True
ELK4,2,2,-0.16275215682048727,True
ELL,2,2,0.12399973245753054,True
ELL2,2,2,0.23997623164934118,False
ELL3,2,2,-0.3329919827586194,True
ELMO1,2,2,-0.3342732197641986,True
ELMO2,2,2,-0.1936692688894524,True
ELMO3,2,2,0.320813293420384,True
ELMOD2,2,2,-0.15290737772565913,False
ELN,2,2,-0.8970033408658717,True
ELOA,2,2,-0.08904500304259666,True
ELOB,2,2,0.23640961238590363,True
ELOC,2,2,0.43167368445740445,True
ELOF1,2,2,0.39507094299885864,True
ELOVL3,2,2,-2.4979163486625255,True
ELOVL4,2,2,0.49475434365491683,True
ELOVL5,2,2,-0.5352710401400858,True
ELOVL6,2,2,0.20382737938957973,False
ELOVL7,2,2,0.982795765973631,True
ELP2,2,2,-0.2293830007923428,True
ELP3,2,2,-0.13410698427991868,True
ELP5,2,2,-0.12139110710890016,False
EMC4,2,2,0.08221340651939515,True
EMC6,2,2,0.1863753248605476,True
EMC8,2,2,0.5266230848599145,True
EMCN,2,2,-0.5202467133779173,True
EMG1,2,2,0.358483681636662,True
EMILIN3,2,2,-0.10540151255070937,False
EML1,2,2,-0.046617690098885,False
EML3,2,2,0.30147901925392984,True
EML5,2,2,-0.17668699190225684,True
EMP1,2,2,-0.11317247206199443,True
EMP3,2,2,-0.4206199288159217,True
EMX2,2,2,-1.264528116078221,True
EN1,2,2,-0.858185620832276,True
ENAH,2,2,0.323513659910623,False
ENC1,2,2,-0.5892396701001511,True
ENDOG,2,2,0.520206481997972,True
ENDOU,2,2,0.6023633134191156,True
ENHO,2,2,-0.13054952511726686,True
ENKD1,2,2,-0.37239093452079114,True
ENKUR,2,2,0.1816848889293866,True
ENO2,2,2,-0.8980094881623979,True
ENOPH1,2,2,0.0988629455026614,True
ENOSF1,2,2,0.12433493883113814,False
ENPP1,2,2,-0.7329911975627539,True
ENPP3,2,2,-0.5052297428847614,True
ENPP4,2,2,-1.0889944676248726,True
ENPP5,2,2,-1.963617838140213,True
ENTPD7,2,2,0.5318149791772298,True
ENTR1,2,2,0.13854307551027,True
ENTREP1,2,2,-1.3084140565257352,True
ENTREP3,2,2,0.5197239576572006,True
ENY2,2,2,-0.1456690169878287,False
EP400,2,2,-0.22882180047223655,True
EPB41,2,2,-0.29980865816747415,True
EPB41L1,2,2,0.16528386999239456,False
EPB41L2,2,2,-0.46387642959241704,True
EPB41L4A,2,2,0.2710463669656453,True
EPB41L4B,2,2,-0.6209182843401367,True
EPB41L5,2,2,-0.3760681089471364,True
EPC1,2,2,-0.2821566346190428,True
EPC2,2,2,-0.17521197919307865,True
EPCAM,2,2,-1.289195391908595,True
EPDR1,2,2,-1.2602785257669873,True
EPG5,2,2,-0.27912931070930547,True
EPHA1,2,2,0.7312304308760134,True
EPHA2,2,2,1.1768783455406953,True
EPHA3,2,2,-0.5091632938165555,True
EPHA7,2,2,-0.6836009638057808,True
EPHB1,2,2,-0.8242689039997466,True
EPHB2,2,2,2.3652886588805773,True
EPHB4,2,2,0.17212936934267303,True
EPHB6,2,2,-0.3454937315384136,True
EPHX1,2,2,-0.7859274578315157,True
EPHX2,2,2,-0.5055952568299953,True
EPHX3,2,2,1.4582004955945738,True
EPHX4,2,2,-0.1262798917342795,True
EPM2AIP1,2,2,-0.2768089847394768,True
EPN1,2,2,0.4061948052579864,True
EPN3,2,2,1.1258099119707163,True
EPOP,2,2,1.995819855349898,True
EPOR,2,2,-0.1953683465232005,False
EPPK1,2,2,-0.01217654910940727,False
EPRS1,2,2,0.4612142822008107,True
EPS15L1,2,2,0.18603765783468604,False
EPS8,2,2,-0.5362529866094059,True
EPS8L2,2,2,0.35402168100278963,True
EPSTI1,2,2,1.4439666944409222,True
ERBB4,2,2,-2.2199349390212983,True
ERC2,2,2,0.5266509014008617,True
ERCC1,2,2,-0.30490640146424836,True
ERCC2,2,2,0.2133612251521308,True
ERCC6L,2,2,0.20847070092228712,True
ERCC6L2,2,2,-0.27802341786574664,True
ERCC8,2,2,0.4920439388628292,True
ERG28,2,2,0.17341271074733744,True
ERGIC1,2,2,-0.33856948150671823,True
ERGIC2,2,2,-0.052156428340515926,False
ERGIC3,2,2,-0.17821304929956838,True
ERI1,2,2,0.7255732110008872,True
ERI2,2,2,0.25053297521551776,True
ERICH1,2,2,0.231628324337602,False
ERLEC1,2,2,-0.10270929006085215,True
ERLIN1,2,2,0.19860452597299702,True
ERLIN2,2,2,-0.41869602140910367,True
ERN1,2,2,0.15060884948656145,True
ERO1A,2,2,0.4654455112354223,True
ERO1B,2,2,-0.30838724992076616,True
ERP44,2,2,0.041490706500379684,False
ERRFI1,2,2,0.2786931737449303,True
ERVMER34-1,2,2,0.7110150340390463,True
ERVW-1,2,2,-0.11679289357251531,True
ESPL1,2,2,1.0000010406313387,True
ESPN,2,2,-0.8978776693553496,True
ESPNL,2,2,0.07398530527383375,True
ESRP1,2,2,0.24725169176280176,True
ESRRA,2,2,0.23936911352687568,True
ESRRG,2,2,-1.4536168311200555,True
ESS2,2,2,-0.041418624968306283,False
ESYT2,2,2,-0.48436371626204267,True
ETF1,2,2,0.29911647805210445,False
ETFB,2,2,-0.18103278657454352,False
ETHE1,2,2,1.0485767875412018,True
ETS1,2,2,0.01827266390402904,False
ETV1,2,2,-0.9864140141195483,True
ETV4,2,2,0.28016877739921375,True
ETV5,2,2,-0.5191031182492407,True
EVA1A,2,2,-0.16660758701508593,True
EVA1C,2,2,0.37448654736625114,True
EVC,2,2,-0.5818909333481229,True
EVC2,2,2,-0.262087978099645,True
EVI2A,2,2,0.48773825584748937,True
EVI5,2,2,-0.20410968090770698,True
EVI5L,2,2,0.32359789211460455,True
EXO1,2,2,1.0183286249207657,True
EXOC3,2,2,0.14075563621957404,False
EXOC6,2,2,0.10973450426280487,False
EXOC8,2,2,0.17183799600659466,False
EXOG,2,2,0.8435684520949546,True
EXOSC1,2,2,0.19686380763501482,True
EXOSC3,2,2,0.5385781685788519,True
EXOSC4,2,2,0.5790748247496198,True
EXOSC5,2,2,0.11543722488273345,True
EXOSC6,2,2,-0.23637231192951225,True
EXOSC7,2,2,-0.6830381338266995,True
EXOSC8,2,2,0.17580981020220451,True
EXOSC9,2,2,0.08154738595017938,True
EXPH5,2,2,-0.318316956532072,True
EXT1,2,2,0.18491427302548324,False
EXTL2,2,2,-0.24898787094320507,True
EXTL3,2,2,0.526128732552612,True
EZH1,2,2,-0.4009356870562878,True
EZH2,2,2,0.5555031151432559,True
F10,2,2,-0.6824913589154408,True
F12,2,2,1.0035728096000271,True
F2R,2,2,-0.6190615047223631,True
F3,2,2,-0.9921885302674944,True
F8,2,2,-0.22967302701888942,True
FA2H,2,2,-1.6119015827522813,True
FAAH2,2,2,0.813622956262678,True
FABP2,2,2,0.0697652208417846,True
FABP3,2,2,-0.7112345056890216,True
FABP4,2,2,-0.8866807461967519,True
FABP5,2,2,1.1459327180210441,True
FABP7,2,2,-2.346910229319853,True
FADD,2,2,0.3265865849074534,True
FADS2,2,2,-1.8497402745784735,True
FADS3,2,2,-0.5254522738812114,True
FAF1,2,2,0.24902139808886833,True
FAHD1,2,2,0.49400495306161196,True
FAHD2A,2,2,-0.4140431461872466,True
FAIM,2,2,0.4200049993819719,True
FAIM2,2,2,0.5636499443141477,True
FAM107A,2,2,-0.6351945395695981,True
FAM107B,2,2,-0.348750973757608,True
FAM110B,2,2,-0.2506125715960956,False
FAM110C,2,2,1.3718269681953603,True
FAM111B,2,2,1.0527743884222869,True
FAM114A1,2,2,-0.3839922654823785,True
FAM117A,2,2,-0.9885820504405421,True
FAM120AOS,2,2,-0.2425957382574782,True
FAM124A,2,2,-0.4307866919212727,True
FAM124B,2,2,-0.3100056887677483,True
FAM133A,2,2,-0.1312387095588236,True
FAM135A,2,2,0.14486748074606856,False
FAM13A,2,2,-0.9160383111213236,True
FAM13B,2,2,-0.16719213041962366,True
FAM13C,2,2,-0.5817827880799946,True
FAM149A,2,2,-0.9941637538507856,True
FAM149B1,2,2,-0.251777335224392,True
FAM161B,2,2,-0.35630818452079144,True
FAM162A,2,2,0.02873996649974686,False
FAM162B,2,2,-0.4801287780806285,True
FAM168A,2,2,-0.42308601931731843,True
FAM168B,2,2,-0.045812057888565155,False
FAM169A,2,2,0.3647714570708666,True
FAM171A1,2,2,-0.5586537093686593,True
FAM171A2,2,2,0.07862987694916301,True
FAM171B,2,2,-0.9677254110357493,True
FAM174B,2,2,-0.7546495882511398,True
FAM174C,2,2,0.6477526617964007,True
FAM184A,2,2,-0.12950637807429025,True
FAM184B,2,2,-0.30517446041455376,True
FAM185A,2,2,-1.1735855485864604,True
FAM193B,2,2,-0.20178568366506033,True
FAM199X,2,2,-0.3233121066176482,True
FAM204A,2,2,-0.2855613399467548,True
FAM20B,2,2,-0.2258968062880328,True
FAM217B,2,2,0.3641598427358019,False
FAM219A,2,2,0.04738068499619724,False
FAM219B,2,2,-0.21644087801090078,True
FAM221A,2,2,-0.7198279469130324,True
FAM222B,2,2,-0.2700689341246193,True
FAM228B,2,2,-0.7321445640688395,True
FAM229B,2,2,-0.3511324426977686,True
FAM234B,2,2,-0.8971757143762688,True
FAM32A,2,2,0.17874022591277722,True
FAM3B,2,2,-0.8870785757479699,True
FAM3C,2,2,-0.2636618383145287,True
FAM3D,2,2,0.6472362054861818,True
FAM43A,2,2,1.5286742947039795,True
FAM53A,2,2,0.25376868273009656,True
FAM72A,2,2,0.6504979507638186,True
FAM76A,2,2,-0.020667302912651953,False
FAM76B,2,2,-0.36507495993914696,True
FAM98A,2,2,0.43147271673745047,True
FAN1,2,2,-0.051970580866505356,False
FANCA,2,2,0.8756342932143767,True
FANCD2,2,2,0.3800183881370446,False
FANCF,2,2,-0.12904505186675969,True
FANCI,2,2,0.6419073798649857,True
FANCM,2,2,0.09477822860674459,False
FAR1,2,2,-0.03826738392177892,False
FAR2,2,2,-2.1450224893350667,True
FARP1,2,2,-0.4447506981173929,True
FARP2,2,2,0.3730439452649602,False
FARSA,2,2,0.42353053782644456,True
FARSB,2,2,0.10231302655933017,False
FASN,2,2,-0.7029280894396553,True
FASTK,2,2,0.15553473011219504,True
FASTKD1,2,2,0.6101866617330128,True
FASTKD2,2,2,0.31751833550963504,False
FASTKD3,2,2,0.4283410942412525,True
FASTKD5,2,2,0.7554652584622217,True
FAT3,2,2,-0.8025019524752784,True
FAT4,2,2,-0.6426500583956644,True
FAU,2,2,-0.06628849389896155,False
FAXDC2,2,2,-0.5286805905647831,True
FBL,2,2,-0.03222122862258896,False
FBLN1,2,2,-0.5198920063704346,True
FBLN2,2,2,-0.4522650462886651,True
FBLN5,2,2,-0.9255323625285239,True
FBLN7,2,2,-0.6277838052738342,True
FBN1,2,2,-0.275903547730731,True
FBN2,2,2,1.600277121577079,True
FBP1,2,2,-0.9837648979462477,True
FBXL12,2,2,-0.06618877861942252,False
FBXL13,2,2,-0.753703155410117,True
FBXL16,2,2,-0.3401935941144776,True
FBXL19,2,2,0.6406302948466022,True
FBXL2,2,2,-0.29921200538793125,True
FBXL20,2,2,-0.234249839613972,True
FBXL3,2,2,-0.2561999692729454,True
FBXL4,2,2,-0.30426712067380646,True
FBXL5,2,2,-0.11126595657961515,True
FBXL7,2,2,-0.39560444141417334,True
FBXO10,2,2,0.2662425119168356,True
FBXO11,2,2,-0.10800699213995872,True
FBXO16,2,2,-0.5234866529855471,True
FBXO17,2,2,-0.3168071938387427,True
FBXO21,2,2,-0.313106216816682,True
FBXO22,2,2,0.04719778793737306,False
FBXO25,2,2,0.2422312465453852,True
FBXO28,2,2,0.0012468578695491034,False
FBXO3,2,2,-0.2433870520252283,True
FBXO32,2,2,-1.0137902472109528,True
FBXO34,2,2,0.07277867929132713,False
FBXO4,2,2,0.12350458844130281,True
FBXO44,2,2,-0.15279413065732766,False
FBXO45,2,2,1.3191126473123735,True
FBXO46,2,2,0.6913111370436116,True
FBXO5,2,2,0.9344057155964766,True
FBXO6,2,2,1.4701531624144264,True
FBXO7,2,2,-0.28699854793674073,True
FBXO9,2,2,-0.07962257329170747,False
FBXW11,2,2,0.3963123579963249,True
FBXW2,2,2,-0.18318001733646277,True
FBXW4,2,2,-0.2762407174980988,True
FBXW5,2,2,0.24675311965960867,True
FBXW7,2,2,-0.2574020993439405,True
FBXW9,2,2,0.4503673389959426,True
FCER1A,2,2,-0.4999116082498727,True
FCF1,2,2,-0.5137620123763937,True
FCGBP,2,2,-0.6904797899023836,True
FCGR3B,2,2,1.618668131481365,True
FCGRT,2,2,-0.3599095713900863,True
FCHO1,2,2,0.14185353424505595,True
FCHSD1,2,2,2.794518672714884,True
FCMR,2,2,0.761629946215771,True
FCN3,2,2,0.08775265823085714,True
FCRLB,2,2,0.3009170600120438,True
FDX1,2,2,-0.1435555372084168,False
FDXACB1,2,2,0.23864291445867256,True
FDXR,2,2,0.4978289426819218,True
FECH,2,2,0.4047720980603452,False
FEN1,2,2,0.7122894264547421,True
FER,2,2,-0.21674896401179028,True
FERMT2,2,2,-0.7222092791582153,True
FERMT3,2,2,0.2664959663571239,True
FERRY3,2,2,0.37056321605603415,True
FEZ1,2,2,-0.5203216291201834,True
FEZ2,2,2,-0.137119894824417,True
FGD2,2,2,0.32991244761029326,True
FGD3,2,2,0.7006172551977679,True
FGD4,2,2,-0.5901866221158716,True
FGD5,2,2,-0.7806724936454107,True
FGF1,2,2,-1.0665830426438894,True
FGF11,2,2,-0.36091403079044004,True
FGF13,2,2,-0.825474122860676,True
FGF2,2,2,-0.7847384410180038,True
FGF6,2,2,0.1066892243914809,True
FGF7,2,2,-0.2763436271710193,True
FGF9,2,2,-0.19452773111054822,True
FGFBP1,2,2,1.3076610624683056,True
FGFBP2,2,2,-1.918740714249492,True
FGFBP3,2,2,-0.3353610607726937,True
FGFR1,2,2,-0.6509709972743409,True
FGFR1OP2,2,2,-0.3315653477275602,True
FGFR2,2,2,-0.18914330823719788,True
FGFRL1,2,2,-0.23519120307746108,True
FGGY,2,2,-0.35461341935534985,True
FGL2,2,2,-0.3262243265086213,True
FH,2,2,0.21701432081960068,True
FHDC1,2,2,0.8105588515466542,True
FHIP1A,2,2,0.9249843931921898,True
FHIP1B,2,2,-0.2768686337157701,True
FHIP2A,2,2,-0.26651109026369324,True
FHIT,2,2,-0.16592409850405698,True
FHL1,2,2,-0.812419127836586,True
FHOD1,2,2,0.2295988801343813,True
FHOD3,2,2,-0.6841453980096346,True
FIBIN,2,2,-1.1864853069852954,True
FIBP,2,2,0.1692733403429259,True
FIGN,2,2,-0.6585455752884123,True
FIGNL1,2,2,0.3924104813007112,True
FILIP1,2,2,-1.3614058696279157,True
FILIP1L,2,2,-0.39083177619485454,True
FIRRM,2,2,0.41080445943204946,True
FIS1,2,2,-0.1920899812214757,False
FKBP1B,2,2,1.047737926961841,True
FKBP2,2,2,-0.04650491941873601,False
FKBP5,2,2,-0.4185437804259618,True
FKBP7,2,2,-0.7619776558696747,True
FKBP9,2,2,-0.32288092748478536,True
FKBPL,2,2,0.9807693801185338,True
FKTN,2,2,-0.25292049404158257,True
FLAD1,2,2,0.29989173080945636,True
FLCN,2,2,-0.13800846822705093,True
FLG2,2,2,-0.7151642698878049,True
FLI1,2,2,-0.22837225461143495,True
FLNA,2,2,-0.3999193356364105,True
FLNB,2,2,-0.318110792786509,True
FLNC,2,2,-0.561346716563132,True
FLOT2,2,2,0.43918210271932023,True
FLRT1,2,2,-0.15486979096412268,True
FLVCR2,2,2,2.4378894159641225,True
FMN1,2,2,-0.3493865560186359,True
FMNL1,2,2,0.3028256126552994,True
FMNL2,2,2,0.26078952034736325,True
FMNL3,2,2,-0.4783965683157952,True
FMO1,2,2,0.9539450745277622,True
FMO2,2,2,0.5099288090453868,True
FMO5,2,2,-0.8992863443997214,True
FN1,2,2,-0.547900386298809,True
FNBP1,2,2,0.055160765117899,False
FNBP1L,2,2,-0.7117029365333414,True
FNBP4,2,2,-0.17803389075177495,True
FNDC1,2,2,-0.9147542201128291,True
FNDC10,2,2,0.3532980502028398,True
FNDC3A,2,2,-0.24514721887677585,True
FNDC4,2,2,-0.15671896318775358,True
FNDC5,2,2,-0.4276836653144016,True
FNIP1,2,2,-0.38619052215390365,True
FNIP2,2,2,-0.3515020277953849,True
FNTB,2,2,-0.42297807135839305,True
FOLH1,2,2,0.06856771930463976,True
FOS,2,2,-0.6248624131433818,True
FOSB,2,2,0.5068763114699545,True
FOSL1,2,2,2.3307861119263436,True
FOSL2,2,2,-0.21655442422033522,True
FOXA1,2,2,-0.4758828056224641,True
FOXC1,2,2,-1.1865515499175963,True
FOXD1,2,2,-0.6646834098947769,True
FOXD3,2,2,0.06397920402827101,False
FOXE1,2,2,2.848798131481365,True
FOXF1,2,2,0.0458248174917596,False
FOXH1,2,2,-0.08140650404094915,False
FOXI1,2,2,-0.25739163030869705,True
FOXJ3,2,2,-0.26921865941937284,True
FOXK1,2,2,-0.10388741832530567,False
FOXM1,2,2,1.458958656012298,True
FOXN1,2,2,0.6280695293800728,True
FOXN3,2,2,-0.2931133022312363,True
FOXO1,2,2,-0.51205865483963,True
FOXO3,2,2,-0.19925730749239123,True
FOXO4,2,2,-0.22613649781313527,False
FOXO6,2,2,-0.12991075337537988,True
FOXP1,2,2,-0.1453869575621195,True
FOXP2,2,2,-0.33770149511916725,True
FOXQ1,2,2,-0.38965078876140846,True
FOXRED1,2,2,0.2419153244009881,True
FOXRED2,2,2,0.6953682330914044,True
FPGT,2,2,0.021176792707277958,False
FPR1,2,2,0.4005378674093557,True
FPR3,2,2,0.9192390947958926,True
FRA10AC1,2,2,-0.2952475347204602,True
FREM1,2,2,-0.3160841612576069,True
FREM2,2,2,-1.2743261951381852,True
FREM3,2,2,-0.15250581501964994,False
FRMD3,2,2,-1.2375049821564401,True
FRMD4A,2,2,-0.5997371101673421,True
FRMD6,2,2,0.19904272770347292,True
FRMD7,2,2,-0.08558836859787017,True
FRMPD1,2,2,0.5703877619485296,True
FRYL,2,2,-0.3162531823973115,True
FRZB,2,2,-1.103016377440416,True
FSAF1,2,2,0.3402747181795117,True
FSBP,2,2,-0.25917548713235206,True
FSCN1,2,2,0.5630058034831388,True
FST,2,2,-1.5004322521868667,True
FSTL1,2,2,-0.35584618860927797,True
FTH1,2,2,-0.12718443271424787,True
FTO,2,2,-0.19951704427611378,True
FTSJ1,2,2,0.3647388227687616,True
FTSJ3,2,2,0.2582002280837991,True
FUBP1,2,2,-0.2939333545734022,True
FUCA1,2,2,-0.2232160424537249,True
FUNDC1,2,2,0.286422926232885,True
FURIN,2,2,0.4437931483741129,True
FUT1,2,2,1.0380157832150103,True
FUT2,2,2,1.6862236670734037,True
FUT3,2,2,2.43024448201382,True
FUT5,2,2,0.019512337823275813,False
FUT6,2,2,0.20289933997844828,False
FUT8,2,2,-0.631147967656568,True
FXR1,2,2,-0.271759866617015,True
FXR2,2,2,0.1552215066556802,True
FXYD1,2,2,-1.0298832384951826,True
FXYD6,2,2,-1.1360781864224143,True
FYB1,2,2,0.7254952959241887,True
FYTTD1,2,2,0.2710020840675714,True
FZD1,2,2,-0.6113029086587216,True
FZD10,2,2,-0.2924271090739108,True
FZD3,2,2,-0.4610514964503048,True
FZD4,2,2,-0.6635348922730735,True
FZD5,2,2,1.2635385416138434,True
FZD7,2,2,-0.7838945643065407,True
G0S2,2,2,-0.6469099615872231,True
G2E3,2,2,-0.3336853829392745,True
G6PC1,2,2,0.04971465525164802,True
G6PC3,2,2,-0.2192713719257096,True
G6PD,2,2,0.9390481778809585,True
GAB2,2,2,-0.37136498296462983,True
GABARAPL1,2,2,-0.5364052895220592,True
GABBR1,2,2,-0.43766414289110145,True
GABBR2,2,2,-0.4709139855318206,True
GABPB2,2,2,-0.35271298469193824,True
GABRP,2,2,-1.1135636645537508,True
GADD45A,2,2,0.3725693819726168,True
GADD45B,2,2,0.21244721745055806,True
GADD45G,2,2,-0.14105142724708403,True
GADL1,2,2,0.030086782470207907,True
GAL,2,2,-2.7256256942824546,True
GAL3ST4,2,2,-0.5727296984818723,True
GALE,2,2,0.4560376336048434,True
GALK1,2,2,0.18755450015846964,True
GALK2,2,2,-0.04033464111625279,False
GALNT10,2,2,-0.23427501676597406,True
GALNT11,2,2,-0.1871894863241642,True
GALNT12,2,2,-0.7292619574828856,True
GALNT13,2,2,-0.14082344387043602,True
GALNT14,2,2,0.17007491222426477,True
GALNT15,2,2,-1.3237357698878043,True
GALNT16,2,2,-0.7550027773833661,True
GALNT17,2,2,-0.24929508579487825,True
GALNT3,2,2,0.07661104400671863,False
GALNT6,2,2,1.885941244659608,True
GALNT7,2,2,-0.3868585160687119,True
GALNT8,2,2,-0.5254451991949806,False
GAMT,2,2,-0.18958226080755564,True
GAN,2,2,-0.847952884714123,True
GANC,2,2,0.6725580911669615,True
GAP43,2,2,-0.5633963006940921,True
GAPDH,2,2,0.09181721661067413,True
GAR1,2,2,0.24891137883494002,True
GAREM1,2,2,0.4039816625253557,True
GARNL3,2,2,-0.5724261861213233,True
GARS1,2,2,0.5218387241696247,True
GART,2,2,0.4239402091943472,False
GAS1,2,2,-0.5344724938672669,True
GAS2,2,2,-0.5773197711238591,True
GAS6,2,2,-0.4495353249080868,True
GAS7,2,2,-0.3145158138628284,True
GASK1B,2,2,-0.25799556427484704,True
GATA2,2,2,-0.5957673908468555,True
GATA3,2,2,-0.7680825947325052,True
GATA6,2,2,-1.2987901285813896,True
GATAD1,2,2,-0.428050248304386,True
GATAD2B,2,2,-0.41163092177991933,True
GATB,2,2,0.4519585958893243,True
GATC,2,2,-0.041259013311359505,False
GATM,2,2,-0.5055350797096845,True
GBA2,2,2,0.6236339350595849,True
GBF1,2,2,0.09157299077713071,False
GBP2,2,2,0.5264902134254561,True
GBP3,2,2,0.7371585507257857,True
GBP5,2,2,1.1307048931446504,True
GBP6,2,2,1.2001649213045131,True
GCC2,2,2,-0.31405293280933005,True
GCDH,2,2,0.2160426963583921,True
GCFC2,2,2,-0.2889480030901369,True
GCH1,2,2,0.7940447892368162,True
GCHFR,2,2,-0.24579158825114106,True
GCNA,2,2,0.19231745203156653,True
GCNT2,2,2,-0.7447290122337726,True
GCSAM,2,2,-0.05664136056351418,False
GDA,2,2,2.9685723592323776,True
GDAP1,2,2,0.10889390675709967,False
GDF10,2,2,-0.6048333255736569,True
GDF11,2,2,-0.15429217136790044,False
GDF2,2,2,0.09787280974264724,True
GDF7,2,2,-0.40521764552167827,True
GDPD1,2,2,-0.40480064043483777,True
GDPD2,2,2,-0.7599222867171654,True
GDPD3,2,2,1.7316748868851402,True
GDPD5,2,2,-0.6747681052865101,True
GEMIN2,2,2,-0.043149589819980474,False
GEMIN5,2,2,0.09031099389895994,False
GEMIN7,2,2,0.32551864393699365,True
GET3,2,2,0.27938631647755996,True
GFOD2,2,2,1.18556136647439,True
GFPT1,2,2,-0.014803546621451558,False
GFRA1,2,2,-0.948929254009253,True
GFRA3,2,2,-0.5319562123637172,True
GFUS,2,2,0.6083141035275104,True
GGA2,2,2,-0.3076230250697264,True
GGA3,2,2,0.04665391924442226,False
GGCT,2,2,0.6339918391068731,True
GGCX,2,2,-0.15923966821437485,True
GGH,2,2,1.3376061216246178,True
GHR,2,2,-0.4948798751901625,True
GID8,2,2,0.4139484024309084,True
GIGYF1,2,2,-0.34042794426660605,True
GIGYF2,2,2,-0.00629471575494539,False
GIMAP1,2,2,-0.4872030467006847,True
GIMAP6,2,2,-0.42376412938957786,True
GIMAP8,2,2,-0.6282555454963226,True
GINS1,2,2,0.937192189465011,True
GINS2,2,2,0.8665772729937887,False
GINS3,2,2,0.9591301473757607,True
GIPC1,2,2,0.394518174473885,True
GIPC2,2,2,-0.4492539019871965,True
GIT1,2,2,-0.10967976469003475,False
GIT2,2,2,-0.21621218569345876,True
GJB2,2,2,1.6650795902320001,True
GJB3,2,2,-0.20385571019269794,True
GJB6,2,2,1.1000620521361597,True
GK2,2,2,0.07416835820233286,True
GK3,2,2,1.8671539419212728,True
GK5,2,2,-0.386758792216024,True
GKAP1,2,2,-0.8102863301692446,True
GLA,2,2,0.4270457527890469,True
GLB1L3,2,2,0.7408931353163019,True
GLCCI1,2,2,-0.37218259600025494,True
GLCE,2,2,-0.32927810786954814,True
GLDC,2,2,-1.8099846920638942,True
GLDN,2,2,-0.6745387284958173,True
GLG1,2,2,-0.49606507324416865,True
GLI2,2,2,-0.723886626980857,True
GLI3,2,2,-0.4314471329709683,True
GLI4,2,2,0.17192212805844337,True
GLIS1,2,2,-0.3236040664458676,True
GLIS2,2,2,-0.4688721336048413,True
GLMN,2,2,0.39351306972616606,True
GLMP,2,2,-0.6029980652573533,True
GLRA3,2,2,0.00292773324987328,False
GLRB,2,2,-1.0198346795607254,True
GLRX2,2,2,0.5909123500728939,True
GLS,2,2,-0.29700159419371325,True
GLT1D1,2,2,1.0715482476388187,True
GLT8D1,2,2,-0.2352917898073007,True
GLTP,2,2,0.32876015466531405,True
GLUD1,2,2,-0.3509999757860033,True
GLUD2,2,2,-0.25559639962601394,True
GLUL,2,2,0.1225833340834171,True
GLYCTK,2,2,0.5007419636314666,True
GM2A,2,2,0.6486420990270034,True
GMFG,2,2,0.29122127589376157,True
GMIP,2,2,0.6090980457657196,True
GMPPA,2,2,0.266236276020537,True
GMPS,2,2,-0.012751584748986744,False
GNA11,2,2,-0.36477114807302347,True
GNA15,2,2,1.5009395244833938,True
