gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
ENOSF1,66,4,-0.6658972495159503,down
IFFO1,66,4,-0.48706796601468083,down
LIAT1,66,4,-0.6575072000725064,down
PLEKHG6,66,4,-0.7252429020690627,down
SLC12A3,66,4,-0.7506390421006386,down
TCTA,66,4,-0.4082567366367442,down
CNOT10,67,4,0.575166559487617,up
LAD1,67,4,0.5559968804577937,up
NIF3L1,67,4,0.556783323178478,up
NPHP4,67,4,0.6407117797619051,up
PLXDC1,67,4,0.5737798865630785,up
RNF6,67,4,0.6564480942869038,up
SDE2,67,4,0.6726674312769534,up
BCL7A,68,4,0.8316643170320068,up
FHL3,68,4,0.8593566173992755,up
PIGA,68,4,0.7220505519282763,up
PRMT5,68,4,0.801732322352759,up
TJAP1,68,4,0.6431150412690281,up
TMEFF2,68,4,0.8444130558502545,up
UBA6,68,4,0.8551508216677437,up
WASF1,68,4,0.8034376756994301,up
ATP7B,69,4,0.7121014733039296,up
DCUN1D2,69,4,0.6804105195569198,up
DPP7,69,4,0.6611428870776592,up
HPS4,69,4,0.6355514573508255,up
TRAF2,69,4,0.6107222808551227,up
TRIM47,69,4,0.6013346987674092,up
TTC9,69,4,0.8524306267056758,up
ZBED3,69,4,0.7564394476206248,up
ZNF668,69,4,0.9276841987621042,up
ATXN2L,70,4,0.7542736693718975,up
C11orf98,70,4,0.35150776495841285,up
CNP,70,4,0.4208818218494648,up
COMMD5,70,4,0.5941186649707276,up
CPLX1,70,4,0.9653680458666726,up
CUTA,70,4,0.5041620787614646,up
DEPDC1,70,4,0.726338891237436,up
DHRS2,70,4,1.0836410241875072,up
GHDC,70,4,0.3670142012485809,up
IL17RB,70,4,0.7585032633806881,up
IRGQ,70,4,0.41781766792622754,up
LANCL2,70,4,0.371274032874922,up
LRPPRC,70,4,0.4378089338349363,up
METTL2B,70,4,0.9207548026642116,up
MON1A,70,4,0.5359285104659737,up
MRPL51,70,4,0.3291166248329702,up
MTX1,70,4,0.36672233004074456,up
NARF,70,4,0.464535627293911,up
NFKBIE,70,4,0.4299087954648533,up
NIPSNAP1,70,4,0.5133643629461954,up
NRM,70,4,0.45466489914262986,up
NUBP2,70,4,0.7618096944417788,up
OCIAD2,70,4,0.5624092714628498,up
OR51E1,70,4,0.7483262122813096,up
POMGNT1,70,4,0.4749263739440366,up
PSMB7,70,4,0.4357237811729154,up
PSMD2,70,4,0.45865571839001323,up
RBM15B,70,4,0.46239481910109514,up
RNF40,70,4,0.4380215682757906,up
RPL14,70,4,0.2201191668173242,up
SKA1,70,4,0.8158366040144504,up
SLC43A1,70,4,0.48982146629778295,up
SOX1,70,4,0.9881221752524204,up
TIMM44,70,4,0.46095050589791925,up
TM7SF2,70,4,0.5815361270638295,up
TMEM214,70,4,0.3461331697969827,up
TNPO1,70,4,0.5065773245341075,up
TSSK2,70,4,0.3921374447023531,up
TUBB4B,70,4,0.343128153396797,up
USP21,70,4,0.4696950494292554,up
USP35,70,4,0.5159599357706582,up
WDR72,70,4,1.4825018339431537,up
ZNF26,70,4,0.6462016571175644,up
ZNF507,70,4,0.44870143696660136,up
ZNF565,70,4,0.4386233134368611,up
ABCA8,72,4,-4.5113661077028056,down
ADH1B,72,4,-4.457294762649291,down
ADH1C,72,4,-4.48509839038707,down
CD177,72,4,-4.513664149271283,down
MT1M,72,4,-4.734162147998497,down
PYY,72,4,-4.497484489477611,down
AQP8,73,4,-6.51124420788389,down
CA1,73,4,-6.153644409860983,down
CA2,73,4,-4.989218810624591,down
CA4,73,4,-4.912570036950737,down
CLCA4,73,4,-6.330741984041276,down
CLDN8,73,4,-5.16332540277174,down
GCG,73,4,-5.661574634283382,down
GUCA2A,73,4,-5.3748516917877,down
GUCA2B,73,4,-5.650800674322688,down
MS4A12,73,4,-5.899297457757602,down
SLC4A4,73,4,-5.212794653209629,down
ZG16,73,4,-5.474746732193007,down
ABCB1,74,4,-1.8963828424935574,down
ADRB1,74,4,-1.9252389079610086,down
C1orf115,74,4,-1.9162457487377396,down
CCL28,74,4,-1.9075331253016532,down
EDIL3,74,4,-1.910101678209033,down
ITM2C,74,4,-1.899931531289204,down
KCNIP4,74,4,-1.891611996886283,down
MYO1A,74,4,-1.8911172450197,down
PDE7B,74,4,-1.8988129312945328,down
PPARGC1A,74,4,-1.9016825488096263,down
SLC25A34,74,4,-1.892472135546626,down
ST6GALNAC1,74,4,-1.9128355059730637,down
TLR3,74,4,-1.9299466088001254,down
AKAP7,75,4,-1.5629631154794374,down
APOBR,75,4,-1.5565976130729033,down
B3GNT6,75,4,-1.5670347188424805,down
JAM2,75,4,-1.5710858014040163,down
LRRC66,75,4,-1.5569687415823708,down
MPEG1,75,4,-1.5589754528154256,down
PCSK2,75,4,-1.556459256860726,down
PPP1R16B,75,4,-1.5618764985242912,down
SLC1A1,75,4,-1.565008560981452,down
SRPX,75,4,-1.5601996924752057,down
UGP2,75,4,-1.5686632104883238,down
ARSK,77,4,-0.02869758262119637,down
C5orf15,77,4,-0.03817564047619104,down
ORMDL2,77,4,-0.16510816660841154,down
