gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
ATP9A,3,3,0.8150342542538335,True
ATP9B,3,2,-0.6244878071687691,True
ATPAF1,3,2,-0.20448097215426073,True
ATPAF2,3,2,-0.28916175261814353,True
ATR,3,3,0.9368449998090836,True
ATRAID,3,2,0.31672726943960505,True
ATRX,3,2,0.5208841394721903,True
ATXN1,3,2,-0.23664110995816223,True
ATXN10,3,2,0.21724920282641355,True
ATXN1L,3,2,-0.16858094222391054,True
ATXN2L,3,3,0.7542736693718975,True
ATXN7,3,2,-0.5668664254986622,True
ATXN7L3,3,2,0.29311638838104975,True
AUH,3,2,-0.5575696769842219,True
AUNIP,3,3,1.1026205765019526,True
AUP1,3,2,0.21069186079294452,True
AURKA,3,3,1.9205148012668642,True
AURKB,3,3,0.8881639652755711,True
AUTS2,3,3,0.6640386462864267,True
AVEN,3,3,0.5130978759584724,True
AVL9,3,2,0.45535816920167144,True
AVPI1,3,2,-0.579639678581886,True
AXIN1,3,2,0.5518001658680748,True
AXIN2,3,3,2.136777915185833,True
AZGP1,3,3,2.627782555732618,True
AZI2,3,2,-0.39763302710724435,True
AZIN1,3,2,0.5823875497040566,True
B2M,3,2,-0.33537731954813427,True
B3GALNT1,3,2,0.6623528343455684,True
B3GALNT2,3,3,0.5706237314364756,True
B3GALT2,3,2,-0.9014202622997415,True
B3GALT4,3,3,-0.8603084878554131,True
B3GALT5,3,3,-3.7331637306162357,True
B3GALT6,3,3,1.4522457997952243,True
B3GNT5,3,2,-0.4791050117946014,True
B3GNT6,3,3,-1.5670347188424805,True
B3GNT7,3,3,-2.3749311588986965,True
B3GNT8,3,2,-0.7486105484308728,True
B4GALNT2,3,3,-1.7834845958707242,True
B4GALT2,3,2,0.3806027873312982,True
B4GALT3,3,2,0.36608103405162673,True
B4GALT4,3,2,-0.43892739143447734,True
B4GALT5,3,3,0.5441813157781645,True
B4GALT6,3,2,0.6280142723817868,True
B4GALT7,3,2,0.44338993950506705,True
B9D1,3,3,0.8875344038624066,True
BABAM2,3,2,0.2896343626866476,True
BACE1,3,2,0.5788640409663461,True
BACE2,3,3,1.0332655453395982,True
BACH1,3,2,-0.04931427092316021,False
BAD,3,3,-0.5835201943845366,True
