gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
ANXA1,3,2,0.05400741099492501,True
ANXA10,3,2,-0.015230793246899589,True
ANXA13,3,2,0.11738753774316284,True
ANXA2,3,3,0.33069063332090215,True
ANXA2R,3,2,0.11716187636519139,True
ANXA3,3,3,0.24434148672884423,True
ANXA4,3,2,0.06964259695202965,True
ANXA5,3,3,0.23382475651670975,True
ANXA6,3,2,-0.05034138391593677,True
ANXA7,3,2,-0.08220648376806501,True
AOAH,3,2,0.016467598678660284,True
AOC2,3,2,0.10806821749078216,True
AOC3,3,3,-0.014995168099539416,False
AOPEP,3,3,0.09602537475376087,True
AOX1,3,3,0.2388670588214646,True
AP1AR,3,3,-0.03826410781380176,False
AP1G2,3,3,0.012220018274963699,False
AP1M1,3,3,-0.08539571459994795,True
AP1S1,3,2,-0.10479872859355814,True
AP1S2,3,2,-0.1389040129463894,True
AP2A1,3,2,-0.05647775953668382,True
AP2A2,3,2,-0.006664062504633102,True
AP2M1,3,2,-0.1018651796200256,True
AP2S1,3,3,-0.1170940294704322,True
AP3B1,3,3,0.10711444816091921,True
AP3B2,3,3,-0.23854800753512348,True
AP3D1,3,2,-0.035879290915860645,True
AP3M1,3,3,0.09747563812752642,True
AP3M2,3,3,-0.189490133181374,True
AP3S1,3,2,-0.08439586560712849,True
AP3S2,3,3,0.05104503802406962,False
AP4B1,3,3,-0.16110158965784518,True
AP4E1,3,2,-0.006722880648734958,False
AP4M1,3,2,-0.012685057057770052,True
AP4S1,3,2,0.05749938340301914,True
AP5B1,3,3,-0.16306412453697805,False
AP5M1,3,2,-0.0192770735047005,True
AP5S1,3,3,-0.0822360870252382,True
APAF1,3,3,-0.0047897433070337074,False
APBA1,3,2,-0.04176730077551221,False
APBA2,3,2,-0.08770808822594194,True
APBA3,3,2,0.04093969816579776,True
APBB1,3,3,-0.21721161959209354,True
APBB1IP,3,2,0.08812065877483664,True
APBB2,3,2,-0.08064042855523937,True
APBB3,3,3,-0.1699831402687417,True
APC,3,2,-0.03218495602431667,True
APC2,3,2,0.05760587691241794,True
APCDD1,3,3,0.17852837775183236,True
APCS,3,3,0.060033576123792835,False
APEH,3,2,-0.09039998572728551,True
APEX1,3,3,-0.09500006204162448,True
APEX2,3,3,0.07198493059848747,True
APH1A,3,3,0.14956672781656888,True
APH1B,3,3,0.13458969994634143,True
API5,3,3,-0.0632676740644867,True
APIP,3,2,0.035932109073641146,True
APLN,3,2,0.053313733520713245,True
APLNR,3,3,0.26006185177612723,False
APMAP,3,3,-0.12214962060251806,True
APOA1,3,2,0.013727297983191958,True
APOA2,3,2,0.08641440212877481,True
APOA4,3,2,0.007893531724775653,True
APOA5,3,3,-0.11271161096951295,True
APOB,3,2,0.0648228283204286,True
APOBEC3A,3,2,0.042287266876127834,True
APOBEC3B,3,3,0.1483494049875468,True
APOBEC3C,3,3,-0.013047178910328083,False
APOBEC3D,3,2,-0.11262504139404422,False
APOBEC3F,3,3,-0.03788699051674415,False
APOBEC3G,3,3,-0.04158775159534186,False
APOBEC3H,3,3,0.15493001164726314,True
APOBEC4,3,2,0.04993799943312612,True
APOBR,3,2,0.045602646734673624,True
APOC1,3,3,0.17847173564707083,True
APOC4,3,2,-0.0326740014632029,True
APOD,3,2,0.2599021388883965,True
APOE,3,2,0.08594979543860809,True
APOF,3,3,-0.09182964518049574,True
APOH,3,3,0.12244400064071326,True
APOL1,3,2,0.08867414613620146,True
APOL2,3,2,-0.04170662837480892,False
APOL3,3,2,0.05848714152526874,True
APOL4,3,2,-0.003376365123854539,True
APOL5,3,2,-0.04301417928485202,True
APOLD1,3,3,0.5676928935143651,True
APOO,3,2,-0.08409685843383674,True
